x,y,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114
420,2.595,102.08,74.106,108.49,108.4,107.49,90.948,92.127,87.578,100.27,99.398,98.434,109.37,61.377,94.308,104.6,86.283,70.534,60.517,105.96,84.375,60.324,107.17,107.58,65.148,77.496,93.716,66.74,104.01,101.29,103.78,91.026,33.906,73.665,56.353,103.68,81.645,99.896,77.479,103.73,47.891,32.135,28.414,95.332,44.723,43.886,53.753,103.28,30.268,23.848,78.501,55.186,104.36,103.81,84.579,75.378,106.58,104.93,103,102.71,104.41,106.48,102.36,106.21,101.81,104.94,102,26.051,99.42,95.162,103.44,100.86,58.31,52.839,74.133,67.001,22.407,26.004,50.61,74.464,104.17,48.995,103.1,73.676,47.47,61.121,59.978,105.34,108.42,73.141,72.875,50,21.343,107.98,108.28,90.695,93.282,87.327,107.07,108.44,107.32,108.57,109.67,84.893,95.402,68.878,92.579,108.25,55.147,84.842,76.001,109.79,41.19,85.702,67.507
420,3.3659,97.322,70.476,108.6,108.33,108.05,88.482,90.831,88.308,100.57,100.05,98.098,107.59,63.566,92.45,104.82,78.444,70.408,63.541,106.58,83.765,58.101,108.06,108.12,64.601,73.928,92.355,66.028,105.23,99.551,104.76,92.127,36.419,70.271,51.646,105.33,68.832,101.01,66.538,104.32,47.206,36.647,32.337,98.084,37.281,44.601,45.98,105.68,30.12,26.017,75.939,25.169,105.19,105.24,80.223,54.467,107.98,106.61,104.57,103.92,106.17,107.97,103.7,108.08,102.51,105.51,102.93,25.65,100.62,92.917,104.91,98.02,58.181,45.219,65.991,65.502,24.664,23.452,52.434,27.235,103.97,46.364,104.36,68.576,47.947,57.6,57.122,106.86,109.22,67.011,72.765,51.623,20.618,108.39,108.07,89.627,93.711,86.332,108.88,109.09,108.37,109.65,110.32,84.703,95.614,70.245,84.861,109.02,56.786,103.68,73.338,108.83,35.401,88.158,68.88
420,4.179,93.461,70.833,105.61,105.87,105.28,87.655,87.952,87.86,98.531,98.068,96.114,100.28,63.677,89.434,103.92,80.338,69.355,59.021,105.19,83.865,54.565,106.37,105.59,64.068,76.682,91.026,71.547,103.52,96.188,101.6,89.05,38.036,71.115,55.266,103.14,72.001,93.304,68.763,102.56,51.052,43.63,35.986,93.265,42.694,49.148,42.792,101.03,33.522,29.897,78.639,20.126,103.33,102.16,79.261,54.971,105.4,104.51,100.97,99.551,104.23,105.5,99.089,105.72,97.275,103.64,100.86,32.848,95.671,78.959,101.43,86.847,60.498,44.567,65.411,61.451,24.507,24.005,50.263,103.43,97.292,48.708,102.48,66.385,48.025,57.835,55.076,105.14,107.72,64.98,74.366,53.465,23.617,107.29,106.85,88.694,93.574,88.659,106.34,107.68,105.06,106.77,108.69,81.115,94.488,68.428,79.517,107.49,58.199,80.533,75.53,103.89,36.165,85.533,70.454
420,4.9076,97.627,75.005,113.21,112.86,112.63,90.218,90.093,91.117,105.25,104.23,99.134,101.39,68.507,94.418,109.68,82.443,73.588,56.492,110.97,85.575,53.986,112.83,112.42,73.463,80.864,97.468,74.214,109.79,101.27,105.26,88.932,38.674,72.497,55.48,109.47,75.396,98.412,70.438,110.18,51.798,42.521,37.011,105.42,43.504,49.682,41.847,108.37,35.084,31.711,82.5,19.663,110.72,110.63,86.34,55.807,112.18,111.26,109.02,108.16,110.99,111.37,106.88,112.54,103.41,110.38,108.23,36.39,102.11,79.462,108.45,83.508,56.249,46.971,62.723,55.785,29.101,26.815,51.536,30.838,97.658,52.516,106.47,63.974,52.329,59.273,61.108,111.72,112.22,66.185,78.709,57.114,23.879,112.92,112.8,94.897,96.77,92.269,112.1,113.71,112.19,112.43,114.18,87.371,101.96,74.426,85.797,113.53,60.902,86.024,81.553,108.67,38.092,87.239,79.6
420,5.5498,93.051,74.529,115.94,115.1,114.4,86.023,85.484,86.691,107.57,107.34,98.84,94.523,61.463,91.756,112.89,83.786,69.766,46.999,113.68,80.615,47.717,114.66,114.23,72.604,80.253,99.69,70.13,112.08,101.47,106.18,85.086,35.901,66.212,43.599,111.46,71.451,92.929,62.512,111.31,51.397,39.812,35.954,106.75,42.356,49.022,41.475,107.17,30.371,27.939,78.909,20.573,111.01,112.07,85.662,54.118,113.53,112.43,110.4,109.87,112.11,113.63,108.7,113.72,105.31,111.89,110.06,34.144,105.13,78.055,110.12,75.586,50.297,42.111,56.531,53.059,26.373,26.584,44.79,27.6,95.461,44.623,109.92,50.516,48.276,51.938,57.229,113.24,114.42,57.049,74.969,57.931,24.38,114.19,114.09,94.95,93.006,86.098,112.3,114.52,115.24,114.71,115.5,88.883,100.01,71.443,76.293,114.87,62.386,81.662,83.294,107.09,38.281,84.843,80.511
420,6.199,92.948,69.372,110.18,112.01,111.14,88.266,89.061,89.215,109.85,110.07,97.426,95.383,67.178,92.812,114.77,86.612,70.286,56.983,115.02,86.686,51.754,116.35,116.43,77.542,84.797,101.5,76.177,114.12,99.996,104.69,65.987,42.663,70.998,54.482,113.1,77.302,88.803,67.153,114,61.409,51.517,43.824,108.47,48.567,59.01,48.524,99.131,44.819,41.978,79.583,24.573,112.81,113.64,89.297,59.478,115.34,114.34,111.9,110.7,114.55,115.61,108.53,115.38,106.2,113.91,111.59,44.863,106.72,83.361,112.93,79.196,59.921,49.557,69.584,58.897,33.847,34.075,55.363,41.424,94.13,55.84,112.97,67.089,55.456,62.855,66.948,115.43,117.77,67.446,79.719,62.965,28.633,116.3,115.9,93.401,97.482,89.611,114.32,116.02,116.25,116.08,117.34,92.42,103.65,77.049,79.22,116.97,58.392,84.222,85.847,110.43,37.164,86.213,86.92
420,7.2971,85.756,62.767,100,100.35,99.462,82.799,84.794,80.655,104.33,103.97,95.991,91.537,63.453,85.558,110.19,81.447,60.41,54.806,110.89,81.98,41.423,111.87,112.5,76.306,82.527,92.09,77.75,110.26,92.662,90.489,51.126,44.861,67.504,61.875,109.54,73.46,82.087,61.615,109.87,58.026,48.68,40.509,104.95,48.034,52.288,49.822,92.438,44.594,42.329,73.696,71.871,109.89,109.88,87.624,56.597,111.99,110.72,109.02,108.23,110.84,111.6,106.31,111.36,104.9,111.06,107.82,42.263,104.18,74.097,108.18,70.897,70.639,48.527,67.395,57.592,44.227,32.136,49.594,38.44,86.73,50.761,109.43,64.485,50.063,61.716,61.229,111.13,113.33,59.433,75.701,53.318,25.39,111.82,112.76,91.052,97.636,88.489,108.2,112.85,113.28,111.52,113.6,88.839,100.39,72.57,73.665,113.09,55.479,82.829,75.964,108.53,35.567,82.224,84.034
420,13.2118,116.09,111.7,112.74,116.9,116.43,112.6,111.85,110.34,113.65,113.61,111.6,113.06,107.84,107.64,116.56,106.93,102,103.02,116.33,110.42,107.23,117.53,118.14,110.04,107.1,108.8,103.41,116.23,111.59,107.35,104.47,96.017,103.22,90.964,114.55,105.35,105.69,94.282,115.54,100.7,91.837,94.77,110.99,99.116,98.844,100.49,107.32,80.904,96.991,101.53,105.13,116.18,116.35,102.55,96.622,117.99,115.69,113.93,113.61,117.3,117.97,110.01,117.08,108.22,117.19,114.53,98.603,107.87,98.363,115.13,106.64,93.828,103.21,106.63,103.52,107.04,107.53,101.09,102.48,105.99,104.32,117.3,105.57,106.17,104.9,104.64,115.64,117.87,106.26,105.48,105.59,56.148,116.05,116.75,112.28,111.99,110.94,113.68,116.25,113.76,114.79,118.18,110.93,114.28,107.56,107.32,117.97,113.11,109.97,109.77,112.02,114.35,109.98,108.59
420,16.0402,114.04,110.05,112.35,115.08,114.77,110.19,110.63,109.01,112,111.6,109.85,111.3,106.38,106.35,114.91,106,103.17,103.52,114.5,108.93,106.53,115.42,115.66,108.02,106.38,106.79,107.67,114.29,109.02,106.85,104.03,96.27,101.23,94.953,112.65,103.36,103.52,94.558,112.36,98.84,96.889,97.22,106.81,99.504,100.79,101.82,106.5,87.838,97.35,98.272,102.54,113.03,113.61,100.62,99.421,115.37,113.55,112.23,110.91,114.57,115.24,108.78,114.52,105.39,114.59,111.67,97.966,106.4,101.07,112.57,105.09,100.66,101.66,105.01,103.22,105.65,105.87,101.61,101.62,106.8,103.24,114.41,104.34,104.84,104.12,101.98,113.07,115.83,104.85,104.8,104.13,103.97,114.14,114.27,109.87,108.85,108.04,110.07,114.01,110.8,111.57,115.96,109.16,111.89,107.23,106.76,116.2,110.89,108,106.72,110.79,113.17,107.38,108.37
425,0.2222,80.986,85.649,87.04,86.573,85.405,84.726,83.055,84.78,75.223,74.726,85.6,87.038,71.856,82.669,80.603,82.603,69.441,73.866,81.723,81.805,82.973,83.162,83.934,70.005,81.12,82.536,84.832,79.937,84.736,80.498,84.407,50.248,78.525,68.165,81.71,81.262,77.403,80.495,80.843,73.465,67.882,63.717,72.216,66.582,71.781,78,77.406,54.602,43.397,76.879,47.144,79.127,76.699,76.139,69.718,82.28,80.472,79.276,77.024,77.663,80.321,81.028,81.754,77.772,77.419,74.557,70.209,74.736,77.755,77.326,77.467,78.244,75.117,78.146,47.981,42.792,43.871,74.407,52.393,83.303,59.595,82.379,81.66,80.199,82.115,74.364,83.969,86.58,83.463,80.619,72.179,68.938,86.768,86.088,86.324,84.636,83.044,86.272,84.53,83.955,86.699,86.46,81.958,80.388,71.655,85.203,86.187,83.476,78.894,76.282,87.54,81.73,84.376,70.285
425,1.6717,99.963,99.858,101.82,102.27,100.24,100.33,93.094,98.474,95.949,93.456,101.01,103.08,72.284,99.7,96.016,93.788,75.993,78.951,97.859,92.514,87.175,100.51,100.12,78.237,91.527,97.236,73.888,97.128,98.329,95.379,93.914,55.839,88.441,79.226,98.64,94.414,94.114,95.097,97.866,72.524,55.406,51.39,91.314,74.382,67.751,86.685,97.041,59.435,45.833,88.351,74.392,97.356,97.041,91.237,86.528,100.87,99.338,98.364,96.887,97.771,99.068,97.559,99.76,95.84,98.108,95.627,62.449,94.163,95.302,96.474,96.419,80.852,74.315,84.158,41.093,36.264,48.494,68.245,46.348,98.856,63.187,97.945,90.572,74.562,82.26,79.002,100.31,100.18,92.111,84.951,68.677,68.543,101.41,101.26,95.111,96.824,92.059,101.09,101.12,101.16,102.05,102.76,88.407,95.859,79.146,100.28,100.84,85.72,91.421,85.462,103.11,76.441,90.771,79.891
425,2.438,109.72,100.5,110.35,112.18,110.64,102.68,99.171,101.13,105.29,104.43,107.67,112.67,68.625,106.4,107.65,98.287,77.986,78.502,108.79,95.328,76.609,110.62,110.38,78.679,91.834,103.44,69.182,107.92,107.04,105.89,98.473,44.584,89.233,70.251,107.44,99.731,103.79,93.91,108.28,60.402,35.631,35.204,101.47,69.215,61.369,78.164,107,43.152,120,90.278,68.162,107.73,105.44,99.049,93.872,110.3,108.69,107.36,106.74,108.64,109.84,106.79,109.76,105.86,108.58,106.49,45.485,103.95,104.63,107.54,105.51,70.058,67.403,85.676,74.588,25.186,30.131,57.43,32.723,108.19,57.479,108.11,85.809,64.993,75.161,78.024,109.26,111.64,90.508,82.197,58.512,50.901,111.24,111.79,97.584,101.41,95.344,111.06,111.7,111.17,113.17,113.05,93.13,103.92,78.071,108.39,112.6,66.64,96.433,88.683,115.04,47.729,95.843,78.914
425,2.595,103.29,76.969,108.29,108.38,107.24,94.455,95.334,90.797,100.19,99.399,100.85,109.59,65.568,97.096,104.45,88.898,74.225,64.705,105.78,87.918,65.037,107.07,107.38,69.583,81.263,96.224,66.777,103.73,102.74,103.96,94.057,37.954,76.482,59.538,103.63,83.137,100.06,81.263,103.79,52.096,32.465,31.635,95.254,48.259,47.679,56.841,103.08,33.825,27.677,81.696,56.269,104.37,103.85,87.335,77.207,106.67,105,103.16,102.87,104.57,106.49,102.57,106.25,101.83,104.89,102.09,28.807,99.796,96.676,103.52,101.11,60.669,55.845,77.588,69.127,24.83,27.124,54.177,76.52,104.41,52.511,102.98,76.255,51.349,64.675,64.524,105.29,108.51,76.914,77.54,53.854,24.014,107.98,108.31,92.549,94.47,90.975,108.53,108.48,107.43,108.98,109.76,89.024,98.628,72.734,95.56,108.21,59.199,89.536,79.908,110.98,44.843,88.575,71.639
425,3.3659,99.315,74.196,108.59,108.35,107.84,92.095,94.08,91.392,100.51,100.08,100.71,108.49,67.652,95.288,104.68,81.454,74.023,67.463,106.45,87.326,62.89,107.99,107.96,69.056,77.8,95.139,66.064,104.98,101.64,105.2,95.117,40.433,73.603,54.99,105.33,71.363,101.23,70.585,104.38,51.144,36.968,35.527,98.018,40.666,48.218,48.425,105.12,33.484,29.65,79.419,24.581,105.18,105.33,83.532,57.318,108,106.69,104.73,104.09,106.36,108.01,103.92,108.1,102.5,105.51,103.02,28.351,101.08,95.266,105.01,98.694,59.997,48.512,69.614,68.187,26.956,24.502,55.921,28.685,104.34,49.904,104.29,71.422,51.906,61.486,61.5,106.77,109.28,70.921,77.391,55.716,23.136,108.4,108.14,91.539,94.851,90.029,110.12,109.14,108.38,110.23,110.39,88.98,98.852,73.866,88.561,109.03,60.888,103.02,77.293,110.49,39.088,91.551,73.023
425,4.179,95.582,74.161,106.1,105.74,104.94,90.618,90.697,90.709,98.307,97.987,98.143,102,67.453,92.15,103.64,82.89,72.498,62.695,104.9,86.873,58.867,106.23,105.31,68.256,79.562,93.384,71.584,103.18,98.245,102.38,91.151,41.797,74.344,58.422,103.06,74.355,93.857,72.056,102.51,54.749,43.913,38.872,93.066,45.778,52.484,44.754,100.82,36.686,33.194,81.394,19.541,103.22,102.14,81.937,57.583,105.4,104.54,101.18,99.709,104.27,105.42,99.237,105.72,97.392,103.53,100.85,35.646,96.047,81.863,101.4,88.098,61.875,47.455,68.326,64.049,26.314,24.885,53.204,103.54,97.917,52.061,102.39,68.897,51.248,61.089,59.141,104.9,107.63,68.615,78.398,56.981,25.821,107.26,106.78,90.324,94.544,91.598,107.33,107.59,104.96,107.4,108.64,85.056,97.27,71.79,83.007,107.41,61.866,84.114,79.078,105.61,39.439,88.435,74.095
425,4.9076,100.35,78.93,113.44,112.8,112.36,93.656,93.372,94.223,105.12,104.17,101.6,104.61,72.434,97.251,109.47,85.437,76.886,60.13,110.78,89.039,58.715,112.77,112.24,77.82,84.166,99.895,74.25,109.56,103.88,106.68,91.412,42.737,76.046,58.889,109.45,78.087,99.094,74.156,110.28,55.569,42.815,39.542,105.34,46.79,53.123,43.887,108.63,38.166,34.812,85.757,18.781,110.77,110.7,89.326,59.057,112.3,111.4,109.3,108.35,111.14,111.4,107.17,112.58,103.54,110.37,108.35,39.335,102.59,83.127,108.58,86.102,57.586,49.945,65.785,58.752,30.627,27.75,54.486,31.907,98.789,55.98,106.55,66.677,55.585,62.439,65.14,111.57,112.17,69.652,82.616,60.766,25.897,112.92,112.8,96.574,97.836,95.535,113.21,113.67,112.13,113.54,114.19,91.555,104.42,77.754,88.196,113.5,64.906,89.567,84.97,110.77,41.725,90.712,83.224
425,5.5498,96.717,78.785,116.31,115.14,114.26,89.953,89.38,90.411,107.5,107.27,101.66,99.367,65.713,95.341,112.66,87.318,73.66,50.901,113.51,84.623,52.416,114.61,114.04,77.091,83.877,102.61,70.169,111.87,104.33,108.2,87.856,39.801,70.301,47.117,111.44,74.894,94.325,66.495,111.39,55.454,40.143,38.486,106.63,46.013,52.868,43.987,108.28,33.162,31.103,82.676,20.136,111.07,112.12,89.163,58.003,113.6,112.54,110.63,110.03,112.25,113.62,108.96,113.7,105.49,111.85,110.14,37.354,105.57,82.102,110.22,79.05,51.713,45.787,60.373,56.703,28.551,27.612,48.212,28.942,97.203,48.701,109.96,53.885,52.086,55.606,61.62,113.16,114.43,61.289,79.622,62.149,26.457,114.19,114.07,96.757,94.276,89.773,114,114.53,115.2,115.78,115.49,93.143,103.26,75.373,79.452,114.82,66.586,85.611,87.039,109.79,42.321,88.774,84.619
425,6.199,95.938,73.539,111.21,112.1,111.01,91.633,92.178,91.993,109.82,110.1,100.16,99.707,70.987,95.902,114.66,89.621,73.659,60.553,114.95,90.113,56.349,116.32,116.34,81.643,88.102,104.05,76.206,114.04,102.77,106.5,66.99,46.42,74.383,57.528,113.13,79.966,90.881,70.607,114.05,64.69,51.776,45.298,108.41,51.437,61.962,50.373,101.78,46.587,44.87,82.812,23.396,112.87,113.72,92.308,62.446,115.4,114.46,112.15,110.84,114.68,115.6,108.9,115.38,106.38,113.92,111.75,47.484,107.3,86.642,113.08,82.352,60.282,52.613,72.593,61.865,35.173,35.051,57.975,42.496,95.922,58.883,113.07,69.683,58.426,65.82,70.703,115.4,117.83,70.827,83.476,66.398,30.065,116.3,115.92,95.072,98.521,92.593,115.71,116.03,116.44,117.36,117.37,96.5,106.4,80.212,82.347,116.96,62.21,87.506,89.255,112.55,40.984,89.54,90.338
425,7.2971,87.945,66.267,101.51,100.24,99.161,85.574,87.171,83.023,104.23,103.86,98.356,95.566,66.871,88.405,109.93,84.282,63.857,58.041,110.71,85.286,45.522,111.76,112.32,79.219,85.846,94.739,77.782,110.09,95.848,92.715,51.15,48.351,70.787,65.384,109.51,76.219,84.782,64.385,109.85,61.245,48.958,41.741,104.81,51.14,55.046,51.625,96.256,45.571,45.209,76.706,74.412,109.87,109.91,90.534,59.33,112.05,110.76,109.2,108.37,110.93,111.52,106.58,111.31,105.06,110.97,107.94,44.526,104.65,77.604,108.24,74.672,71.937,51.484,70.463,60.833,45.523,33.098,52.123,39.427,88.778,53.955,109.59,66.934,53.133,64.641,64.874,111.01,113.33,62.847,79.164,56.587,26.653,111.81,112.7,92.73,98.562,91.197,109.89,112.84,113.66,113.02,113.58,92.59,103.19,75.457,77.248,113.02,59.348,86.32,79.432,110.35,39.243,85.709,87.216
425,13.2118,116.05,112,113.15,116.98,116.3,113.13,112.3,110.77,113.55,113.63,112.28,113.7,108.26,108.23,116.39,108.03,103.09,103.9,116.19,111.03,107.84,117.55,118.04,110.76,107.8,109.35,103.41,116.11,112.16,108.12,105.24,96.47,103.69,91.899,114.67,106.04,106.29,95.053,115.64,101.2,91.873,95.581,111.26,99.789,99.942,101.24,108.19,80.837,97.76,102.21,105.68,116.23,116.48,103.37,97.161,118.16,115.88,114.2,113.93,117.43,117.98,110.49,117.12,108.82,117.2,114.66,98.923,108.5,99.391,115.27,107.41,91.643,103.51,107.13,104.18,106.97,107.49,101.64,102.54,106.75,104.65,117.36,106.23,106.46,105.48,105.51,115.64,117.87,106.8,106.02,106.4,56.764,116.04,116.78,112.58,112.14,111.5,114.54,116.23,114.26,115.31,118.23,111.82,115.01,108.14,108.05,117.99,113.58,110.63,110.4,112.76,114.47,111.41,109.26
425,16.0402,114.08,110.26,112.67,115.06,114.68,110.47,110.93,109.26,111.86,111.51,110.16,111.89,106.67,106.69,114.8,106.45,103.51,103.75,114.39,109.27,106.66,115.37,115.57,108.67,106.71,107.13,107.67,114.18,109.36,107.17,104.49,96.55,101.59,95.474,112.7,103.71,103.96,94.893,112.41,99.211,96.916,97.529,106.98,99.9,101.23,102.24,107.32,88.506,97.822,98.745,102.81,113.05,113.66,101.08,99.775,115.42,113.6,112.34,111.02,114.62,115.23,109,114.51,105.74,114.57,111.75,98.231,106.76,101.5,112.62,105.5,100.46,101.92,105.32,103.52,105.71,105.89,101.99,101.67,107.17,103.48,114.41,104.66,105.06,104.44,102.61,113.06,115.81,105.21,105.16,104.57,104.03,114.12,114.27,110.05,108.96,108.4,110.45,113.98,111.05,111.9,115.97,109.54,112.28,107.54,107.13,116.2,111.19,108.36,107.1,111.19,113.36,107.84,108.8
430,0.2222,80.768,85.31,87.226,86.329,84.892,85.298,84.006,84.603,74.924,74.483,85.467,86.89,73.746,82.207,80.092,82.409,71.161,75.217,81.269,82.936,82.555,82.826,83.43,72.416,81.108,82.606,84.837,79.343,84.98,80.424,84.58,52.582,78.282,68.259,81.338,80.951,77.352,80.458,80.591,73.722,68.289,64.674,71.943,67.664,72.62,77.919,76.994,56.731,46.527,76.746,46.193,78.942,76.498,76.106,69.328,82.108,80.317,79.152,76.834,77.495,80.006,80.942,81.544,77.421,77.141,74.105,70.22,74.616,77.493,77.043,77.185,78.01,74.915,78.254,49.851,44.477,45.939,76.067,53.727,83.109,60.469,81.841,81.186,80.668,82.151,75.947,83.552,86.462,83.694,81.862,72.747,70.963,86.543,85.894,87.277,84.568,84.237,86.284,84.397,83.85,86.745,86.377,82.616,82.128,72.649,86.047,85.988,84.356,81.104,77.398,87.561,82.966,84.639,72.581
430,1.6717,100.29,99.814,101.98,102.19,99.906,102.05,95.327,99.112,95.678,93.247,101.66,102.67,75.554,100.14,95.637,94.672,78.685,81.591,97.496,94.708,88.886,100.4,99.778,81.602,92.232,97.985,73.911,96.715,98.594,95.6,95.253,59.317,89.083,80.777,98.567,94.548,94.251,95.135,97.761,74.486,56.577,53.901,91.146,76.206,70.833,87.934,96.656,62.592,49.587,89.191,74.892,97.319,97.006,91.65,86.599,100.88,99.408,98.443,96.928,97.825,98.898,97.753,99.763,95.778,98.098,95.386,64.491,94.284,95.325,96.348,96.359,82.464,75.723,86.088,43.488,38.342,50.992,71.025,48.902,99.012,65.589,97.656,91.159,76.351,83.862,82.248,100.04,100.13,93.566,87.973,69.956,71.793,101.37,101.17,97.193,98.376,94.157,101.78,101.16,101.29,102.36,102.78,90.776,97.971,81.633,101.69,100.7,88.083,94.118,88.131,103.32,79.076,91.415,82.939
430,2.438,110.33,101.43,110.34,112.15,110.38,105.67,102.22,103.52,105.22,104.49,109.39,112.19,73.016,107.91,107.5,100.48,81.706,82.521,108.67,98.477,81.237,110.54,110.23,83.102,93.333,105.01,69.216,107.73,107.77,106.11,100.93,49.097,91.269,73.565,107.42,100.4,104.02,94.25,108.34,64.539,37.254,38.847,101.5,71.957,65.327,81.404,106.66,47.432,120,92.008,69.116,107.81,105.57,100.48,94.607,110.36,108.82,107.52,106.95,108.8,109.85,107.11,109.85,105.92,108.63,106.54,48.829,104.3,105.17,107.63,105.67,73.05,70.528,88.886,76.028,28.218,32.826,61.151,35.839,108.43,61.088,107.96,87.902,68.367,78.266,82.519,109.15,111.67,93.738,86.865,60.771,55.352,111.23,111.86,100.87,104.5,98.631,112.3,111.72,111.29,113.48,113.07,97.008,106.71,81.977,110.21,112.57,70.447,100.18,92.612,115.71,51.43,97.836,83.062
430,2.595,104.41,79.876,108.13,108.36,106.98,97.666,98.29,93.834,100.09,99.413,102.99,109.46,69.709,99.587,104.3,91.337,77.855,68.883,105.6,91.243,69.704,106.98,107.17,73.956,83.015,98.465,66.814,103.46,104.08,104.07,96.849,42.156,79.434,62.882,103.61,85.082,100.26,81.668,103.86,56.399,33.883,35.127,95.194,51.355,51.606,60.133,102.83,37.573,31.723,83.765,57.309,104.41,103.9,90.045,79.13,106.76,105.09,103.32,103.06,104.76,106.5,102.83,106.29,101.88,104.85,102.2,31.888,100.15,98.146,103.6,101.36,63.923,59.123,81.086,71.515,27.548,29.451,57.817,79.588,104.64,56.317,102.84,78.909,55.376,68.34,68.988,105.23,108.54,80.65,82.066,56.458,27.109,107.99,108.34,96.072,97.874,94.388,109.73,108.52,107.55,109.3,109.85,92.936,101.59,76.522,98.318,108.17,63.328,94.066,83.679,111.82,48.723,91.302,75.709
430,3.3659,101.18,77.921,108.53,108.35,107.62,95.463,97.104,94.306,100.43,100.13,103.05,109,71.685,97.88,104.55,84.356,77.603,71.378,106.31,90.688,67.645,107.93,107.79,73.445,79.61,97.685,66.1,104.73,103.52,105.45,97.867,44.595,77.044,58.495,105.32,74.612,101.49,71.028,104.45,55.183,38.345,38.967,97.959,43.687,51.995,51.147,104.48,37.064,33.487,81.683,24.252,105.19,105.43,86.798,60.434,108.04,106.79,104.88,104.29,106.57,108.05,104.19,108.13,102.51,105.51,103.12,31.378,101.52,97.463,105.12,99.394,62.742,52.083,73.314,71.13,29.523,26.696,59.486,31.086,104.71,53.74,104.22,74.361,55.99,65.436,65.843,106.68,109.3,74.853,81.855,58.445,26.081,108.43,108.21,95.203,98.125,93.515,111.06,109.18,108.36,110.66,110.43,93.031,101.83,77.437,92.088,109.04,65.066,102.41,81.176,111.79,43.05,94.754,77.099
430,4.179,97.543,77.508,106.25,105.59,104.58,93.338,93.234,93.391,98.06,97.912,99.943,103.33,71.172,94.637,103.37,85.296,75.616,66.379,104.6,89.678,63.153,106.1,105.02,72.372,80.892,95.508,71.622,102.85,100.05,102.9,93.102,45.688,77.623,61.634,102.98,77.266,94.457,72.417,102.47,58.52,45.123,41.953,92.884,48.509,55.944,46.993,100.43,40.008,36.648,83.166,19.255,103.13,102.13,84.587,60.419,105.39,104.58,101.37,99.896,104.34,105.35,99.418,105.72,97.538,103.43,100.86,38.665,96.411,84.63,101.39,89.415,64.086,50.585,71.294,66.873,28.403,26.749,56.262,103.68,98.567,55.628,102.28,71.463,54.619,64.406,63.224,104.66,107.57,72.262,82.247,59.326,28.404,107.17,106.7,93.423,97.295,94.301,108.06,107.52,104.81,107.82,108.58,88.781,99.798,75.1,86.363,107.33,65.597,87.516,82.531,107,42.992,91.173,77.665
430,4.9076,102.89,82.863,113.42,112.73,112.09,96.887,96.471,97.16,104.99,104.14,103.84,107.32,76.314,99.848,109.26,88.32,80.173,63.856,110.58,92.342,63.454,112.73,112.08,82.063,85.682,102.08,74.286,109.35,106.2,107.79,93.759,46.948,79.638,62.375,109.43,81.37,99.855,74.568,110.37,59.463,44.076,42.318,105.26,49.683,56.751,46.219,108.43,41.421,38.108,87.861,18.265,110.83,110.76,92.236,62.508,112.43,111.56,109.53,108.57,111.31,111.43,107.51,112.62,103.71,110.38,108.48,42.495,103.06,86.699,108.72,88.816,60.009,53.175,68.914,62.017,32.471,29.733,57.591,33.781,99.986,59.621,106.63,69.471,58.976,65.702,69.214,111.43,112.14,73.173,86.392,63.189,28.272,112.93,112.78,99.766,100.9,98.573,114.04,113.64,112.02,114.37,114.19,95.499,106.7,81.058,90.588,113.47,69.013,92.963,88.322,112.55,45.688,94.038,86.769
